"string","exped","Location","Sublocation","use","grounded","Date","Year","Month","lon_in","lat_in","time_in","empty"
"MON18_12","Montebellos 2018","Montebellos","Offshore","Yes","no",2018-08-16,2018,"08",114.79328,-20.19274402,"14:37:21","no"
"MON18_13","Montebellos 2018","Montebellos","West","Yes","no",2018-08-17,2018,"08",114.976371,-20.34713499,"07:35:21","no"
"MON18_14","Montebellos 2018","Montebellos","West","Yes","no",2018-08-17,2018,"08",115.0561195,-20.25676153,"08:24:21","no"
"MON18_15","Montebellos 2018","Montebellos","West","Yes","no",2018-08-17,2018,"08",115.136751,-20.189749,"11:42:21","no"
"MON18_16","Montebellos 2018","Montebellos","West","Yes","no",2018-08-17,2018,"08",115.207642,-20.25646652,"12:22:21","no"
"MON18_17","Montebellos 2018","Montebellos","West","Yes","no",2018-08-18,2018,"08",114.975405,-20.56260204,"06:51:21","no"
"MON18_18","Montebellos 2018","Montebellos","West","Yes","no",2018-08-18,2018,"08",115.05108,-20.62079298,"07:24:21","no"
"MON18_19","Montebellos 2018","Montebellos","West","Yes","no",2018-08-18,2018,"08",115.138417,-20.47919104,"10:34:21","no"
"MON18_20","Montebellos 2018","Montebellos","West","Yes","no",2018-08-18,2018,"08",115.206821,-20.406186,"11:09:21","no"
"MON18_21","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-18,2018,"08",115.282433,-20.403625,"14:02:21","no"
"MON18_22","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-18,2018,"08",115.286648,-20.52769602,"14:45:21","no"
"MON18_23","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-19,2018,"08",115.287477,-20.08408698,"06:49:21","no"
"MON18_24","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-19,2018,"08",115.42198,-20.15002197,"09:57:21","no"
"MON18_25","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-19,2018,"08",115.489201,-20.15180145,"10:32:21","no"
"MON18_26","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-19,2018,"08",115.424739,-20.21074802,"13:25:21","no"
"MON18_27","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-19,2018,"08",115.489317,-20.27307003,"13:58:21","no"
"MON18_28","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-20,2018,"08",115.558323,-20.02237304,"07:43:21","no"
"MON18_29","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-20,2018,"08",115.6314435,-20.07991154,"08:19:21","no"
"MON18_30","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-20,2018,"08",115.891033,-20.15394202,"12:39:21","no"
"MON18_31","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-20,2018,"08",115.9551875,-20.27934396,"13:23:21","no"
"MON18_32","Montebellos 2018","Montebellos","North","Yes","no",2018-08-21,2018,"08",115.538829,-19.85223097,"07:41:21","no"
"MON18_33","Montebellos 2018","Montebellos","North","Yes","no",2018-08-21,2018,"08",115.537851,-19.79331102,"08:13:21","no"
"MON18_34","Montebellos 2018","Montebellos","North","Yes","no",2018-08-21,2018,"08",115.7073745,-19.741328,"12:00:21","yes"
"MON18_35","Montebellos 2018","Montebellos","North","Yes","no",2018-08-21,2018,"08",115.765009,-19.80739701,"12:46:21","no"
"MON18_36","Montebellos 2018","Montebellos","North","Yes","no",2018-08-22,2018,"08",115.886093,-19.74187098,"07:46:21","no"
"MON18_37","Montebellos 2018","Montebellos","North","Yes","no",2018-08-22,2018,"08",115.8974575,-19.85316802,"08:41:21","no"
"MON18_38","Montebellos 2018","Montebellos","North","Yes","no",2018-08-22,2018,"08",115.822668,-19.85742004,"12:00:21","no"
"MON18_39","Montebellos 2018","Montebellos","North","Yes","no",2018-08-22,2018,"08",115.7087355,-19.8548335,"12:51:21","no"
"MON18_40","Montebellos 2018","Montebellos","AMP","Yes","no",2018-08-23,2018,"08",115.759445,-20.22987397,"06:50:21","no"
"Moored","Timor 2012","Timor","Timor - South","Yes","no",2012-09-16,2012,"09",127.454384,-12.14979,"08:01:21","no"
"NEW12_01","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-18,2012,"10",163.667666666667,-19.1416666666667,"08:11:21","no"
"NEW12_02","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-19,2012,"10",163.40995,-18.8875666666667,"08:27:21","yes"
"NEW12_03","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-20,2012,"10",163.543366666667,-18.8603333333333,"08:43:21","no"
"NEW12_04","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-20,2012,"10",163.585961111111,-18.8946833333333,"08:17:21","no"
"NEW12_05","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-22,2012,"10",163.700116666667,-19.0858333333333,"07:52:21","no"
"NEW12_06","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-23,2012,"10",163.659883333333,-19.0994666666667,"07:45:21","no"
"NEW12_07","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-24,2012,"10",163.222266666667,-19.4338333333333,"08:05:21","no"
"NEW12_08","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-25,2012,"10",163.13555,-19.2408666666667,"14:19:21","yes"
"NEW12_09","New Caledonia 2012","New Caledonia","New Cal 1","Yes","no",2012-10-26,2012,"10",163.226516666667,-19.45545,"07:56:21","yes"
"NEW14_29","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-01,2014,"02",166.248,-22.4183,"12:34:21","no"
"NEW14_30","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-02,2014,"02",166.37983,-22.50325,"08:06:21","yes"
"NEW14_31","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-03,2014,"02",166.7733,-22.875,"08:14:21","no"
"NEW14_32","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-06,2014,"02",166.2378,-22.3722,"10:31:21","no"
"NEW14_33","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-07,2014,"02",165.7242,-21.9087,"08:29:21","no"
"NEW14_34","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-02-08,2014,"02",163.9555,-20.4857,"08:02:21","no"
"NEW14_35","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-02-09,2014,"02",164.5285,-20.1787,"11:14:21","no"
"NEW14_36","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-02-10,2014,"02",164.6872,-20.3367,"11:14:21","no"
"NEW14_37","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-11,2014,"02",165.5495,-20.9317,"08:14:21","no"
"NEW14_38","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-12,2014,"02",166.4263,-21.5692,"10:30:21","no"
"NEW14_39","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-02-13,2014,"02",167.0289,-22.6556,"06:11:21","no"
"NEW14_40","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-25,2014,"09",164.9225,-21.4269,"09:46:21","no"
"NEW14_41","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-26,2014,"09",164.564475,-21.058725,"08:43:21","no"
"NEW14_42","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-27,2014,"09",163.8372,-20.2432,"08:45:21","no"
"NEW14_43","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-28,2014,"09",163.3077,-19.633,"08:13:21","no"
"NEW14_44","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-29,2014,"09",163.026,-18.2697,"09:48:21","no"
"NEW14_45","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-09-30,2014,"09",163.0883,-18.28,"08:13:21","no"
"NEW14_46","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-10-02,2014,"10",162.9017,-18.053,"12:58:21","no"
"NEW14_47","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-10-03,2014,"10",162.805,-18.1443,"08:07:21","no"
"NEW14_48","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-10-04,2014,"10",162.978,-18.1998,"08:13:21","no"
"NEW14_49","New Caledonia 2014","New Caledonia","New Cal 1","Yes","no",2014-10-05,2014,"10",163.9533,-19.7045,"09:23:21","no"
"NEW14_50","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-10-08,2014,"10",166.9153,-21.929,"08:50:21","no"
"NEW14_51","New Caledonia 2014","New Caledonia","New Cal 2","Yes","no",2014-10-09,2014,"10",165.8893,-22.0087,"08:04:21","yes"
"NIN16_01","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-15,2016,"09",113.719867,-21.9403,"11:56:21","no"
"NIN16_02","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-16,2016,"09",113.79456,-21.90542,"12:20:21","no"
"NIN16_03","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-16,2016,"09",113.81781,-21.9794,"15:29:21","no"
"NIN16_04","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-17,2016,"09",113.72153,-21.73273,"12:56:21","no"
"NIN16_05","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-18,2016,"09",113.342017,-21.8672,"07:32:21","no"
"NIN16_06","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-18,2016,"09",113.26513,-21.82986,"10:01:21","no"
"NIN16_07","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-18,2016,"09",113.26917,-21.95812,"12:54:21","no"
"NIN16_08","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-19,2016,"09",113.76008,-21.54453,"08:23:21","no"
"NIN16_09","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-20,2016,"09",113.85369,-21.90561,"11:05:21","no"
"NIN16_10","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-20,2016,"09",113.86723,-21.77136,"13:56:21","yes"
"NIN16_11","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-21,2016,"09",113.26362,-21.91674,"07:32:21","no"
"NIN16_12","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-21,2016,"09",113.38837,-21.76628,"10:23:21","yes"
"NIN16_13","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-21,2016,"09",113.41301,-21.91996,"13:34:21","yes"
"NIN16_14","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-22,2016,"09",113.55466,-21.8698,"07:35:21","no"
"NIN16_15","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-22,2016,"09",113.65855,-22.01074,"10:28:21","no"
"NIN16_16","Ningaloo 2016","Ningaloo","Ningaloo","Yes","no",2016-09-22,2016,"09",113.53771,-21.59969,"13:55:21","no"
"NIN18_01","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-24,2018,"07",113.7374,-22.0927,"08:46:21","no"
"NIN18_02","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-24,2018,"07",113.7813,-22.0703,"09:05:21","no"
"NIN18_03","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-24,2018,"07",113.7544,-21.9756,"11:52:21","no"
"NIN18_04","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-24,2018,"07",113.7682,-21.9996,"12:08:21","no"
"NIN18_05","Ningaloo 2018","Ningaloo","Muiron Islands","Yes","no",2018-07-25,2018,"07",114.29,-21.5617,"08:09:21","no"
"NIN18_06","Ningaloo 2018","Ningaloo","Muiron Islands","Yes","no",2018-07-25,2018,"07",114.203,-21.5925,"08:39:21","no"
"NIN18_07","Ningaloo 2018","Ningaloo","Muiron Islands","Yes","no",2018-07-25,2018,"07",114.2183,-21.6356,"11:44:21","no"
"NIN18_08","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-26,2018,"07",113.811181,-22.02316602,"08:03:21","no"
"NIN18_09","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-26,2018,"07",113.755856,-21.92950202,"08:29:21","no"
"NIN18_10","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-26,2018,"07",113.827149,-21.95382999,"11:04:21","no"
"NIN18_11","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-26,2018,"07",113.84226,-21.930533,"11:18:21","no"
"NIN18_12","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-27,2018,"07",113.858461,-21.86035099,"07:22:21","no"
"NIN18_13","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-27,2018,"07",113.844373,-21.83654998,"07:32:21","no"
"NIN18_14","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-27,2018,"07",113.785055,-21.88381797,"10:14:21","no"
"NIN18_15","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-27,2018,"07",113.786657,-21.83563803,"10:30:21","no"
"NIN18_16","Ningaloo 2018","Ningaloo","Muiron Islands","Yes","no",2018-07-28,2018,"07",114.138769,-21.67067204,"13:45:21","no"
"NIN18_17","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-30,2018,"07",113.802085,-21.81310203,"07:28:21","no"
"NIN18_18","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-30,2018,"07",113.831734,-21.76714104,"07:47:21","no"
"NIN18_19","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-30,2018,"07",113.820645,-21.74364899,"10:21:21","no"
"NIN18_20","Ningaloo 2018","Ningaloo","Ningaloo MP","Yes","no",2018-07-30,2018,"07",113.875648,-21.74344799,"10:40:21","no"
"NIN19_01","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-01,2019,"10",114.26781,-21.565812,"10:47:21","no"
"NIN19_02","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-01,2019,"10",114.218829,-21.58982598,"11:17:21","no"
"NIN19_03","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-01,2019,"10",114.255524,-21.65175802,"14:10:21","no"
"NIN19_04","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-01,2019,"10",114.230606,-21.68751698,"14:43:21","no"
"NIN19_05","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.787687,-22.10449596,"08:06:21","no"
"NIN19_06","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.733439,-22.09243398,"08:31:21","yes"
"NIN19_07","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.746054,-21.98180401,"11:32:21","yes"
"NIN19_08","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.813319,-21.98016199,"11:57:21","no"
"NIN19_09","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.806017,-21.94096603,"14:40:21","no"
"NIN19_10","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-02,2019,"10",113.869247,-21.93987002,"15:06:21","no"
"NIN19_11","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.804632,-21.88690804,"06:35:21","no"
"NIN19_12","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.755884,-21.88888198,"07:10:21","no"
"NIN19_13","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.809727,-21.83879399,"09:47:21","no"
"NIN19_14","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.852779,-21.86874999,"10:08:21","no"
"NIN19_15","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.842216,-21.79334798,"13:10:21","no"
"NIN19_16","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-03,2019,"10",113.890832,-21.80582503,"13:40:21","no"
"NIN19_17","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-06,2019,"10",113.908806,-21.76694398,"07:15:21","no"
"NIN19_18","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-06,2019,"10",113.860839,-21.75666098,"07:42:21","yes"
"NIN19_19","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-06,2019,"10",113.898239,-21.70588701,"11:09:21","no"
"NIN19_20","Ningaloo 2019","Ningaloo","C","Yes","no",2019-10-06,2019,"10",113.942751,-21.71700099,"11:30:21","no"
"NIU16_01","Niue 2016","Niue","Niue Island","Yes","no",2016-09-27,2016,"09",-169.976158,-19.11947,"07:06:21","yes"
"NIU16_010","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-02,2016,"10",-167.81316,-20.07565,"13:29:21","yes"
"NIU16_011","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-03,2016,"10",-167.82419,-19.99916,"08:05:21","yes"
"NIU16_012","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-04,2016,"10",-167.7265,-19.93821,"07:37:21","yes"
"NIU16_013","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-04,2016,"10",-167.77148,-19.93371,"13:13:21","yes"
"NIU16_014","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-05,2016,"10",-167.69919,-20.01075,"08:44:21","yes"
"NIU16_015","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-05,2016,"10",-167.72383,-20.05311,"12:11:21","yes"
"NIU16_016","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-06,2016,"10",-167.80974,-19.97875,"07:18:21","no"
"NIU16_017","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-06,2016,"10",-167.81754,-19.98714,"10:07:21","yes"
"NIU16_018","Niue 2016","Niue","Niue Island","Yes","no",2016-10-07,2016,"10",-169.93835,-19.16944,"11:40:21","yes"
"NIU16_019","Niue 2016","Niue","Niue Island","Yes","no",2016-10-08,2016,"10",-169.7838,-19.15784,"11:14:21","yes"
"NIU16_02","Niue 2016","Niue","Niue Island","Yes","no",2016-09-27,2016,"09",-169.99734,-19.07769,"13:58:21","yes"
"NIU16_020","Niue 2016","Niue","Niue Island","Yes","no",2016-10-08,2016,"10",-169.83136,-19.17936,"14:13:21","yes"
"NIU16_03","Niue 2016","Niue","Niue Island","Yes","no",2016-09-28,2016,"09",-169.74435,-18.99455,"09:18:21","no"
"NIU16_04","Niue 2016","Niue","Niue Island","Yes","no",2016-09-28,2016,"09",-169.72781,-19.0394,"13:51:21","yes"
"NIU16_05","Niue 2016","Niue","Niue Island","Yes","no",2016-09-29,2016,"09",-169.92181,-18.94737,"07:16:21","yes"
"NIU16_06","Niue 2016","Niue","Niue Island","Yes","no",2016-09-29,2016,"09",-169.97144,-18.99611,"11:32:21","no"
"NIU16_07","Niue 2016","Niue","Niue Island","Yes","no",2016-09-30,2016,"09",-169.88568,-18.90622,"07:25:21","yes"
"NIU16_08","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-01,2016,"10",-167.80444,-19.96736,"12:07:21","no"
"NIU16_09","Niue 2016","Niue","Beveridge Reef","Yes","no",2016-10-02,2016,"10",-167.76907,-20.0833,"07:13:21","yes"
"NWP17_01","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-06-30,2017,"06",125.74272,-13.86327398,"10:14:21","no"
"NWP17_03","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-01,2017,"07",125.701661,-13.903027,"08:05:21","no"
"NWP17_04","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-01,2017,"07",125.701859,-13.95496697,"10:58:21","no"
"NWP17_05","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-03,2017,"07",125.613099,-13.88941999,"08:31:21","no"
"NWP17_06","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-03,2017,"07",125.58628,-13.97953399,"11:20:21","no"
"NWP17_07","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-04,2017,"07",125.62428,-14.00415399,"08:33:21","no"
"NWP17_08","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-04,2017,"07",125.585968,-13.92140902,"11:07:21","no"
"NWP17_09","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-05,2017,"07",125.772998,-13.67807298,"08:54:21","yes"
"NWP17_10","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-05,2017,"07",125.767163,-13.74278102,"11:25:21","no"
"NWP17_11","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-06,2017,"07",125.8728167,-13.93816667,"08:36:21","no"
"NWP17_12","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-06,2017,"07",125.854232,-13.88768996,"11:09:21","no"
"NWP17_13","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-12,2017,"07",125.77764,-13.46392,"09:13:21","no"
"NWP17_14","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-12,2017,"07",125.7189025,-13.52658198,"11:46:21","no"
"NWP17_15","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-13,2017,"07",125.947604,-13.76541601,"08:34:21","yes"
"NWP17_16","NW Long Reef 2017","NW_Long Reef","Long Reef","Yes","no",2017-07-13,2017,"07",125.929321,-13.81693002,"11:15:21","no"
"NWP17_17","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-14,2017,"07",122.943319,-12.18893803,"11:29:21","no"
"NWP17_18","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-14,2017,"07",122.969114,-12.181499,"14:05:21","no"
"NWP17_19","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-15,2017,"07",123.062658,-12.12043902,"08:38:21","no"
"NWP17_20","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-15,2017,"07",123.005036,-12.14325196,"11:08:21","no"
"NWP17_21","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-16,2017,"07",123.148488,-12.10861802,"09:05:21","no"
"NWP17_22","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-16,2017,"07",123.107538,-12.11377096,"11:32:21","no"
"NWP17_23","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-17,2017,"07",123.192877,-12.11961499,"08:58:21","no"
"NWP17_24","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-17,2017,"07",123.227496,-12.14995396,"11:43:21","no"
"NWP17_25","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-18,2017,"07",122.919453,-12.240259,"08:47:21","no"
"NWP17_26","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-18,2017,"07",122.984726,-12.30794102,"11:43:21","no"
"NWP17_27","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-19,2017,"07",123.0023,-12.17615001,"08:21:21","no"
"NWP17_28","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-19,2017,"07",122.970193,-12.16244803,"10:51:21","no"
"NWP17_29","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-20,2017,"07",123.084922,-12.32722099,"09:05:21","no"
"NWP17_30","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-20,2017,"07",123.035613,-12.32431096,"11:32:21","yes"
"NWP17_31","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-21,2017,"07",123.221661,-12.33578403,"09:47:21","no"
"NWP17_32","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-21,2017,"07",123.155671,-12.34215402,"12:53:21","yes"
"NWP18_01","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.539642,-14.03634,"09:04:21","no"
"NWP18_02","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.489138,-14.040439,"09:39:21","no"
"NWP18_03","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.470715,-14.00795099,"12:33:21","no"
"NWP18_04","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.433593,-13.99764603,"12:56:21","no"
"NWP18_05","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.503445,-13.88312702,"07:34:21","no"
"NWP18_06","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.462918,-13.88180603,"07:58:21","no"
"NWP18_07","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.47498,-13.81591204,"11:03:21","no"
"NWP18_08","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.536761,-13.81714501,"11:35:21","no"
"NWP18_09","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.929054,-13.853728,"07:16:21","no"
"NWP18_10","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.949795,-13.89087802,"07:42:21","no"
"NWP18_11","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.98184,-13.86661903,"10:34:21","no"
"NWP18_12","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.971689,-13.84334601,"10:57:21","no"
"NWP18_13","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.631036,-13.70120703,"07:55:21","no"
"NWP18_14","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.647679,-13.75354498,"08:21:21","no"
"NWP18_15","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.719721,-13.71438699,"11:24:21","no"
"NWP18_16","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.725272,-13.65665797,"11:47:21","no"
"NWP18_17","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.906517,-13.95599099,"07:41:21","no"
"NWP18_18","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.950869,-13.96511,"08:04:21","no"
"NWP18_19","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.945815,-14.01096898,"10:47:21","no"
"NWP18_20","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.891796,-14.00364102,"11:13:21","no"
"NWP18_21","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.85484,-13.90841899,"07:08:21","no"
"NWP18_22","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.915583,-13.899562,"07:35:21","no"
"NWP18_23","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.912804,-13.86686102,"11:04:21","no"
"NWP18_24","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.86634,-13.87242601,"11:31:21","no"
"NWP18_25","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-02,2018,"10",122.943951,-12.18806304,"08:02:21","no"
